Date;Hour;Power
2018-12-25;15:00:00;90.5
2018-12-25;16:00:00;85.75
2018-12-25;17:00:00;85.75
2018-12-25;18:00:00;91.5
2018-12-25;19:00:00;93.75
2018-12-25;20:00:00;91.0
2018-12-25;21:00:00;120.5
2018-12-25;22:00:00;140.75
2018-12-25;23:00:00;117.0
2018-12-26;0:00:00;109.5
2018-12-26;1:00:00;95.75
2018-12-26;2:00:00;79.5
2018-12-26;3:00:00;75.5
2018-12-26;4:00:00;73.25
2018-12-26;5:00:00;72.5
2018-12-26;6:00:00;69.0
2018-12-26;7:00:00;57.0
2018-12-26;8:00:00;72.25
2018-12-26;9:00:00;80.75
2018-12-26;10:00:00;84.25
2018-12-26;11:00:00;87.25
2018-12-26;12:00:00;96.25
2018-12-26;13:00:00;86.5
2018-12-26;14:00:00;91.25
2018-12-26;15:00:00;93.5
2018-12-26;16:00:00;95.5
2018-12-26;17:00:00;96.75
2018-12-26;18:00:00;92.0
2018-12-26;19:00:00;92.25
2018-12-26;20:00:00;90.0
2018-12-26;21:00:00;116.5
2018-12-26;22:00:00;130.75
2018-12-26;23:00:00;123.25
2018-12-27;0:00:00;97.75
2018-12-27;1:00:00;79.0
2018-12-27;2:00:00;77.5
2018-12-27;3:00:00;73.75
2018-12-27;4:00:00;67.75
2018-12-27;5:00:00;65.5
2018-12-27;6:00:00;56.5
2018-12-27;7:00:00;54.5
2018-12-27;8:00:00;67.25
2018-12-27;9:00:00;77.75
2018-12-27;10:00:00;85.75
2018-12-27;11:00:00;92.25
2018-12-27;12:00:00;99.5
2018-12-27;13:00:00;101.5
2018-12-27;14:00:00;89.25
2018-12-27;15:00:00;96.75
2018-12-27;16:00:00;96.25
2018-12-27;17:00:00;102.25
2018-12-27;18:00:00;98.75
2018-12-27;19:00:00;92.0
2018-12-27;20:00:00;97.25
2018-12-27;21:00:00;107.5
2018-12-27;22:00:00;129.25
2018-12-27;23:00:00;120.0
2018-12-28;0:00:00;102.25
2018-12-28;1:00:00;87.75
2018-12-28;2:00:00;79.0
2018-12-28;3:00:00;72.5
2018-12-28;4:00:00;71.25
2018-12-28;5:00:00;67.25
2018-12-28;6:00:00;69.0
2018-12-28;7:00:00;63.75
2018-12-28;8:00:00;69.0
2018-12-28;9:00:00;73.75
2018-12-28;10:00:00;87.75
2018-12-28;11:00:00;90.5
2018-12-28;12:00:00;94.0
2018-12-28;13:00:00;98.75
