Date;Hour;GHI;DHI;DFHI;Temperature
2015-04-15;09:00:00;206.18;159.90;46.28;7.95
2015-04-15;10:00:00;362.52;305.44;57.08;9.07
2015-04-15;11:00:00;485.64;422.52;63.12;10.27
2015-04-15;12:00:00;562.02;495.72;66.30;12.74
2015-04-15;13:00:00;416.08;110.38;305.70;13.58
2015-04-15;14:00:00;380.44;91.78;288.66;14.38
2015-04-15;15:00:00;295.48;51.88;243.60;14.29
2015-04-15;16:00:00;332.54;277.18;55.36;14.17
2015-04-15;17:00:00;171.98;129.08;42.90;14.02
2015-04-15;18:00:00;19.94;6.98;12.96;13.48
2015-04-15;19:00:00;0.00;0.00;0.00;13.23
2015-04-15;20:00:00;0.00;0.00;0.00;13.06
2015-04-15;21:00:00;0.00;0.00;0.00;12.95
2015-04-15;22:00:00;0.00;0.00;0.00;12.95
2015-04-15;23:00:00;0.00;0.00;0.00;13.07
2015-04-16;00:00:00;0.00;0.00;0.00;12.24
2015-04-16;01:00:00;0.00;0.00;0.00;12.41
2015-04-16;02:00:00;0.00;0.00;0.00;12.57
2015-04-16;03:00:00;0.00;0.00;0.00;12.48
2015-04-16;04:00:00;0.00;0.00;0.00;12.37
2015-04-16;05:00:00;0.00;0.00;0.00;12.25
2015-04-16;06:00:00;0.00;0.00;0.00;11.92
2015-04-16;07:00:00;0.00;0.00;0.00;11.95
2015-04-16;08:00:00;42.74;21.46;21.28;12.11
2015-04-16;09:00:00;200.96;155.08;45.88;12.64
2015-04-16;10:00:00;356.16;299.08;57.08;13.27
2015-04-16;11:00:00;478.38;415.10;63.28;13.97
2015-04-16;12:00:00;554.08;487.52;66.56;14.68
2015-04-16;13:00:00;386.28;95.36;290.92;15.05
2015-04-16;14:00:00;352.28;78.40;273.88;15.39
2015-04-16;15:00:00;272.66;42.92;229.74;14.70
2015-04-16;16:00:00;172.24;9.78;162.46;13.99
2015-04-16;17:00:00;71.90;0.00;71.90;13.25
2015-04-16;18:00:00;5.66;13.74;0.00;11.47
2015-04-16;19:00:00;0.00;0.00;0.00;10.61
2015-04-16;20:00:00;0.00;0.00;0.00;9.83
2015-04-16;21:00:00;0.00;0.00;0.00;9.30
2015-04-16;22:00:00;0.00;0.00;0.00;8.88
2015-04-16;23:00:00;0.00;0.00;0.00;8.37
2015-04-17;00:00:00;0.00;0.00;0.00;7.87
2015-04-17;01:00:00;0.00;0.00;0.00;7.26
2015-04-17;02:00:00;0.00;0.00;0.00;6.62
2015-04-17;03:00:00;0.00;0.00;0.00;7.15
2015-04-17;04:00:00;0.00;0.00;0.00;7.66
2015-04-17;05:00:00;0.00;0.00;0.00;8.15
2015-04-17;06:00:00;0.00;0.00;0.00;8.06
2015-04-17;07:00:00;0.00;0.00;0.00;8.68
2015-04-17;08:00:00;14.08;10.90;3.18;9.42
2015-04-17;09:00:00;88.84;0.00;88.84;10.21
2015-04-17;10:00:00;95.12;0.00;95.12;11.09
2015-04-17;11:00:00;140.00;5.20;134.80;12.05
2015-04-17;12:00:00;170.68;12.72;157.96;12.43
2015-04-17;13:00:00;194.46;19.62;174.84;12.97
2015-04-17;14:00:00;178.90;14.88;164.02;13.48
2015-04-17;15:00:00;141.20;5.38;135.82;13.63
2015-04-17;16:00:00;156.30;6.82;149.48;13.76
2015-04-17;17:00:00;64.90;0.00;64.90;13.86
2015-04-17;18:00:00;4.38;14.04;0.00;13.24
2015-04-17;19:00:00;0.00;0.00;0.00;13.05
2015-04-17;20:00:00;0.00;0.00;0.00;12.94
2015-04-17;21:00:00;0.00;0.00;0.00;13.00
2015-04-17;22:00:00;0.00;0.00;0.00;13.18
2015-04-17;23:00:00;0.00;0.00;0.00;13.47
2015-04-18;00:00:00;0.00;0.00;0.00;15.16
2015-04-18;01:00:00;0.00;0.00;0.00;15.47
2015-04-18;02:00:00;0.00;0.00;0.00;15.77
2015-04-18;03:00:00;0.00;0.00;0.00;15.22
2015-04-18;04:00:00;0.00;0.00;0.00;14.65
2015-04-18;05:00:00;0.00;0.00;0.00;14.07
2015-04-18;06:00:00;0.00;0.00;0.00;12.98
2015-04-18;07:00:00;0.00;0.00;0.00;12.41
2015-04-18;08:00:00;14.46;10.46;4.00;11.97
2015-04-18;09:00:00;95.26;0.00;95.26;12.02
2015-04-18;10:00:00;110.92;0.60;110.32;12.17
2015-04-18;11:00:00;164.52;11.70;152.82;12.38
2015-04-18;12:00:00;201.62;23.38;178.24;11.57
2015-04-18;13:00:00;233.48;34.56;198.92;11.36
2015-04-18;14:00:00;214.08;27.02;187.06;11.13
2015-04-18;15:00:00;167.82;12.04;155.78;10.78
2015-04-18;16:00:00;168.24;10.06;158.18;10.40
2015-04-18;17:00:00;68.48;0.00;68.48;9.99
2015-04-18;18:00:00;3.76;14.22;0.00;9.63
2015-04-18;19:00:00;0.00;0.00;0.00;9.09
2015-04-18;20:00:00;0.00;0.00;0.00;8.64
2015-04-18;21:00:00;0.00;0.00;0.00;8.25
2015-04-18;22:00:00;0.00;0.00;0.00;7.97
2015-04-18;23:00:00;0.00;0.00;0.00;8.16
2015-04-19;00:00:00;0.00;0.00;0.00;8.75
2015-04-19;01:00:00;0.00;0.00;0.00;8.78
2015-04-19;02:00:00;0.00;0.00;0.00;8.79
2015-04-19;03:00:00;0.00;0.00;0.00;9.02
2015-04-19;04:00:00;0.00;0.00;0.00;9.25
2015-04-19;05:00:00;0.00;0.00;0.00;9.46
2015-04-19;06:00:00;0.00;0.00;0.00;9.64
2015-04-19;07:00:00;0.00;0.00;0.00;10.00
2015-04-19;08:00:00;12.30;12.08;0.22;10.49
2015-04-19;09:00:00;89.90;0.00;89.90;10.77
2015-04-19;10:00:00;141.48;3.76;137.72;11.14
2015-04-19;11:00:00;214.96;22.76;192.20;11.59
2015-04-19;12:00:00;266.40;41.46;224.94;12.03
2015-04-19;13:00:00;374.86;87.00;287.86;11.73
2015-04-19;14:00:00;341.08;70.86;270.22;11.40
2015-04-19;15:00:00;261.72;37.12;224.60;10.86
2015-04-19;16:00:00;302.58;245.82;56.76;10.29
2015-04-19;17:00:00;145.58;102.54;43.04;9.70
2015-04-19;18:00:00;7.50;0.12;7.38;8.37
2015-04-19;19:00:00;0.00;0.00;0.00;7.55
2015-04-19;20:00:00;0.00;0.00;0.00;6.82
2015-04-19;21:00:00;0.00;0.00;0.00;6.30
2015-04-19;22:00:00;0.00;0.00;0.00;5.90
2015-04-19;23:00:00;0.00;0.00;0.00;5.93
2015-04-20;00:00:00;0.00;0.00;0.00;5.82
2015-04-20;01:00:00;0.00;0.00;0.00;5.69
2015-04-20;02:00:00;0.00;0.00;0.00;5.55
2015-04-20;03:00:00;0.00;0.00;0.00;5.96
2015-04-20;04:00:00;0.00;0.00;0.00;6.35
2015-04-20;05:00:00;0.00;0.00;0.00;6.72
2015-04-20;06:00:00;0.00;0.00;0.00;7.55
2015-04-20;07:00:00;0.00;0.00;0.00;7.98
2015-04-20;08:00:00;30.36;12.36;18.00;8.53
2015-04-20;09:00:00;182.62;139.50;43.12;9.23
2015-04-20;10:00:00;154.88;6.78;148.10;10.03
2015-04-20;11:00:00;236.22;31.26;204.96;10.90
2015-04-20;12:00:00;293.20;54.66;238.54;11.44
2015-04-20;13:00:00;344.48;77.32;267.16;11.89
2015-04-20;14:00:00;313.28;62.42;250.86;12.32
2015-04-20;15:00:00;240.76;32.10;208.66;12.04
2015-04-20;16:00:00;167.48;8.72;158.76;11.72
2015-04-20;17:00:00;65.20;0.00;65.20;11.39
2015-04-20;18:00:00;0.00;0.00;0.00;10.03
2015-04-20;19:00:00;0.00;0.00;0.00;9.41
2015-04-20;20:00:00;0.00;0.00;0.00;8.89
2015-04-20;21:00:00;0.00;0.00;0.00;8.56
2015-04-20;22:00:00;0.00;0.00;0.00;8.35
2015-04-20;23:00:00;0.00;0.00;0.00;8.25
2015-04-21;00:00:00;0.00;0.00;0.00;9.10
2015-04-21;01:00:00;0.00;0.00;0.00;9.38
2015-04-21;02:00:00;0.00;0.00;0.00;9.64
2015-04-21;03:00:00;0.00;0.00;0.00;9.89
2015-04-21;04:00:00;0.00;0.00;0.00;10.11
2015-04-21;05:00:00;0.00;0.00;0.00;10.33
2015-04-21;06:00:00;0.00;0.00;0.00;10.78
2015-04-21;07:00:00;0.00;0.00;0.00;11.08
2015-04-21;08:00:00;27.68;11.44;16.24;11.51
2015-04-21;09:00:00;175.58;132.82;42.76;12.06
2015-04-21;10:00:00;160.76;7.56;153.20;12.71
2015-04-21;11:00:00;246.88;33.78;213.10;13.44
2015-04-21;12:00:00;307.34;58.66;248.68;13.47
2015-04-21;13:00:00;231.62;30.76;200.86;13.75
2015-04-21;14:00:00;211.12;23.54;187.58;14.00
2015-04-21;15:00:00;163.44;9.50;153.94;13.55
2015-04-21;16:00:00;151.60;5.30;146.30;13.08
2015-04-21;17:00:00;58.26;0.06;58.20;12.58
2015-04-21;18:00:00;0.00;0.00;0.00;12.40
2015-04-21;19:00:00;0.00;0.00;0.00;11.81
2015-04-21;20:00:00;0.00;0.00;0.00;11.30
2015-04-21;21:00:00;0.00;0.00;0.00;10.87
2015-04-21;22:00:00;0.00;0.00;0.00;10.55
2015-04-21;23:00:00;0.00;0.00;0.00;10.34
2015-04-22;00:00:00;0.00;0.00;0.00;10.72
2015-04-22;01:00:00;0.00;0.00;0.00;10.52
2015-04-22;02:00:00;0.00;0.00;0.00;10.31
2015-04-22;03:00:00;0.00;0.00;0.00;10.05
2015-04-22;04:00:00;0.00;0.00;0.00;9.77
2015-04-22;05:00:00;0.00;0.00;0.00;9.48
2015-04-22;06:00:00;0.00;0.00;0.00;8.77
2015-04-22;07:00:00;0.00;0.00;0.00;9.19
2015-04-22;08:00:00;14.74;0.00;14.74;9.73
2015-04-22;09:00:00;168.70;128.56;40.14;10.48
2015-04-22;10:00:00;136.24;3.44;132.80;11.33
2015-04-22;11:00:00;208.18;22.18;186.00;12.25
2015-04-22;12:00:00;258.24;40.78;217.46;12.12
2015-04-22;13:00:00;228.34;30.36;197.98;12.48
2015-04-22;14:00:00;207.72;22.92;184.80;12.81
2015-04-22;15:00:00;160.18;8.92;151.26;13.00
2015-04-22;16:00:00;277.14;227.62;49.52;13.15
2015-04-22;17:00:00;127.02;90.36;36.66;13.28
2015-04-22;18:00:00;1.74;0.00;1.74;14.38
2015-04-22;19:00:00;0.00;0.00;0.00;14.14
2015-04-22;20:00:00;0.00;0.00;0.00;14.00
2015-04-22;21:00:00;0.00;0.00;0.00;14.03
2015-04-22;22:00:00;0.00;0.00;0.00;14.18
2015-04-22;23:00:00;0.00;0.00;0.00;14.45
2015-04-23;00:00:00;0.00;0.00;0.00;15.23
2015-04-23;01:00:00;0.00;0.00;0.00;15.53
2015-04-23;02:00:00;0.00;0.00;0.00;15.81
2015-04-23;03:00:00;0.00;0.00;0.00;15.30
2015-04-23;04:00:00;0.00;0.00;0.00;14.78
2015-04-23;05:00:00;0.00;0.00;0.00;14.24
2015-04-23;06:00:00;0.00;0.00;0.00;12.62
2015-04-23;07:00:00;0.00;0.00;0.00;12.09
2015-04-23;08:00:00;0.00;0.00;0.00;12.11
2015-04-23;09:00:00;66.06;0.00;66.06;12.50
2015-04-23;10:00:00;99.56;0.00;99.56;12.99
2015-04-23;11:00:00;151.74;6.12;145.62;13.55
2015-04-23;12:00:00;187.78;15.04;172.74;12.39
2015-04-23;13:00:00;184.50;14.58;169.92;12.64
2015-04-23;14:00:00;168.26;10.28;157.98;12.87
2015-04-23;15:00:00;129.94;2.36;127.58;12.80
2015-04-23;16:00:00;262.78;208.22;54.56;12.71
2015-04-23;17:00:00;116.98;78.40;38.58;12.59
2015-04-23;18:00:00;0.16;0.00;0.16;13.29
2015-04-23;19:00:00;0.00;0.00;0.00;12.60
2015-04-23;20:00:00;0.00;0.00;0.00;12.01
2015-04-23;21:00:00;0.00;0.00;0.00;11.90
2015-04-23;22:00:00;0.00;0.00;0.00;11.91
2015-04-23;23:00:00;0.00;0.00;0.00;12.03
2015-04-24;00:00:00;0.00;0.00;0.00;13.14
2015-04-24;01:00:00;0.00;0.00;0.00;13.14
2015-04-24;02:00:00;0.00;0.00;0.00;12.73
2015-04-24;03:00:00;0.00;0.00;0.00;12.17
2015-04-24;04:00:00;0.00;0.00;0.00;11.59
2015-04-24;05:00:00;0.00;0.00;0.00;10.99
2015-04-24;06:00:00;0.00;0.00;0.00;9.86
2015-04-24;07:00:00;0.00;0.00;0.00;9.38
2015-04-24;08:00:00;0.00;0.00;0.00;9.89
2015-04-24;09:00:00;74.48;0.00;74.48;10.64
2015-04-24;10:00:00;110.26;0.00;110.26;11.48
2015-04-24;11:00:00;168.64;11.18;157.46;12.40
2015-04-24;12:00:00;209.30;23.64;185.66;12.53
2015-04-24;13:00:00;196.36;20.00;176.36;13.09
2015-04-24;14:00:00;179.14;14.68;164.46;13.62
2015-04-24;15:00:00;138.52;4.64;133.88;14.11
2015-04-24;16:00:00;136.64;2.94;133.70;14.58
2015-04-24;17:00:00;49.96;1.16;48.80;15.02
2015-04-24;18:00:00;0.00;0.00;0.00;15.47
2015-04-24;19:00:00;0.00;0.00;0.00;15.60
2015-04-24;20:00:00;0.00;0.00;0.00;15.81
2015-04-24;21:00:00;0.00;0.00;0.00;16.29
2015-04-24;22:00:00;0.00;0.00;0.00;16.88
2015-04-24;23:00:00;0.00;0.00;0.00;17.60
2015-04-25;00:00:00;0.00;0.00;0.00;18.61
2015-04-25;01:00:00;0.00;0.00;0.00;18.40
2015-04-25;02:00:00;0.00;0.00;0.00;18.17
2015-04-25;03:00:00;0.00;0.00;0.00;17.56
2015-04-25;04:00:00;0.00;0.00;0.00;16.93
2015-04-25;05:00:00;0.00;0.00;0.00;16.29
2015-04-25;06:00:00;0.00;0.00;0.00;16.02
2015-04-25;07:00:00;0.00;0.00;0.00;15.82
2015-04-25;08:00:00;12.66;0.00;12.66;15.75
2015-04-25;09:00:00;161.12;121.08;40.04;15.74
2015-04-25;10:00:00;127.92;2.12;125.80;15.84
2015-04-25;11:00:00;197.40;18.88;178.52;16.01
2015-04-25;12:00:00;246.08;36.14;209.94;15.15
2015-04-25;13:00:00;277.58;48.60;228.98;14.94
2015-04-25;14:00:00;252.14;38.16;213.98;14.71
2015-04-25;15:00:00;192.70;17.24;175.46;14.18
2015-04-25;16:00:00;274.22;226.44;47.78;13.62
2015-04-25;17:00:00;120.94;86.04;34.90;13.04
2015-04-25;18:00:00;0.00;0.00;0.00;10.01
2015-04-25;19:00:00;0.00;0.00;0.00;9.07
2015-04-25;20:00:00;0.00;0.00;0.00;8.22
2015-04-25;21:00:00;0.00;0.00;0.00;7.45
2015-04-25;22:00:00;0.00;0.00;0.00;6.80
2015-04-25;23:00:00;0.00;0.00;0.00;6.26
2015-04-26;00:00:00;0.00;0.00;0.00;6.76
2015-04-26;01:00:00;0.00;0.00;0.00;5.89
2015-04-26;02:00:00;0.00;0.00;0.00;5.00
2015-04-26;03:00:00;0.00;0.00;0.00;4.41
2015-04-26;04:00:00;0.00;0.00;0.00;3.80
2015-04-26;05:00:00;0.00;0.00;0.00;3.17
2015-04-26;06:00:00;0.00;0.00;0.00;4.37
2015-04-26;07:00:00;0.00;0.00;0.00;4.68
2015-04-26;08:00:00;10.88;0.00;10.88;5.11
2015-04-26;09:00:00;166.68;130.08;36.60;6.09
2015-04-26;10:00:00;169.14;10.62;158.52;7.17
2015-04-26;11:00:00;263.92;43.06;220.86;8.32
2015-04-26;12:00:00;330.76;73.48;257.28;10.28
2015-04-26;13:00:00;530.30;477.06;53.24;11.14
2015-04-26;14:00:00;494.70;442.54;52.16;11.97
2015-04-26;15:00:00;407.78;358.56;49.22;12.38
2015-04-26;16:00:00;278.02;234.56;43.46;12.22
2015-04-26;17:00:00;121.88;90.20;31.68;12.04
2015-04-26;18:00:00;0.00;0.00;0.00;9.62
2015-04-26;19:00:00;0.00;0.00;0.00;9.20
2015-04-26;20:00:00;0.00;0.00;0.00;8.87
2015-04-26;21:00:00;0.00;0.00;0.00;8.77
2015-04-26;22:00:00;0.00;0.00;0.00;8.79
2015-04-26;23:00:00;0.00;0.00;0.00;8.94
2015-04-27;00:00:00;0.00;0.00;0.00;8.91
2015-04-27;01:00:00;0.00;0.00;0.00;8.78
2015-04-27;02:00:00;0.00;0.00;0.00;8.63
2015-04-27;03:00:00;0.00;0.00;0.00;8.32
2015-04-27;04:00:00;0.00;0.00;0.00;7.99
2015-04-27;05:00:00;0.00;0.00;0.00;7.65
2015-04-27;06:00:00;0.00;0.00;0.00;8.77
2015-04-27;07:00:00;0.00;0.00;0.00;9.21
2015-04-27;08:00:00;9.48;0.00;9.48;9.77
2015-04-27;09:00:00;158.02;122.76;35.26;10.56
2015-04-27;10:00:00;143.34;5.16;138.18;11.45
2015-04-27;11:00:00;222.28;27.96;194.32;12.41
2015-04-27;12:00:00;277.08;49.94;227.14;14.53
2015-04-27;13:00:00;324.64;70.48;254.16;14.92
2015-04-27;14:00:00;292.84;55.38;237.46;15.30
2015-04-27;15:00:00;220.96;26.26;194.70;15.58
2015-04-27;16:00:00;138.04;3.42;134.62;15.83
2015-04-27;17:00:00;47.54;1.48;46.06;16.05
2015-04-27;18:00:00;0.00;0.00;0.00;16.42
2015-04-27;19:00:00;0.00;0.00;0.00;16.76
2015-04-27;20:00:00;0.00;0.00;0.00;17.17
2015-04-27;21:00:00;0.00;0.00;0.00;16.66
2015-04-27;22:00:00;0.00;0.00;0.00;16.26
2015-04-27;23:00:00;0.00;0.00;0.00;15.97
2015-04-28;00:00:00;0.00;0.00;0.00;14.89
2015-04-28;01:00:00;0.00;0.00;0.00;14.57
2015-04-28;02:00:00;0.00;0.00;0.00;14.24
2015-04-28;03:00:00;0.00;0.00;0.00;13.92
2015-04-28;04:00:00;0.00;0.00;0.00;13.58
2015-04-28;05:00:00;0.00;0.00;0.00;13.22
2015-04-28;06:00:00;0.00;0.00;0.00;12.90
2015-04-28;07:00:00;0.00;0.00;0.00;12.75
2015-04-28;08:00:00;9.76;0.00;9.76;12.73
2015-04-28;09:00:00;144.92;102.32;42.60;12.85
2015-04-28;10:00:00;131.76;1.82;129.94;13.08
2015-04-28;11:00:00;207.28;19.42;187.86;13.37
2015-04-28;12:00:00;260.10;37.68;222.42;13.53
2015-04-28;13:00:00;494.60;427.08;67.52;13.53
2015-04-28;14:00:00;460.16;394.58;65.58;13.49
2015-04-28;15:00:00;375.54;314.52;61.02;13.12
2015-04-28;16:00:00;249.66;196.94;52.72;12.73
2015-04-28;17:00:00;101.06;64.44;36.62;12.30
2015-04-28;18:00:00;0.00;0.00;0.00;11.62
2015-04-28;19:00:00;0.00;0.00;0.00;11.01
2015-04-28;20:00:00;0.00;0.00;0.00;10.49
2015-04-28;21:00:00;0.00;0.00;0.00;9.78
2015-04-28;22:00:00;0.00;0.00;0.00;9.18
2015-04-28;23:00:00;0.00;0.00;0.00;8.70
2015-04-29;00:00:00;0.00;0.00;0.00;8.33
2015-04-29;01:00:00;0.00;0.00;0.00;8.47
2015-04-29;02:00:00;0.00;0.00;0.00;8.59
2015-04-29;03:00:00;0.00;0.00;0.00;8.61
2015-04-29;04:00:00;0.00;0.00;0.00;8.61
2015-04-29;05:00:00;0.00;0.00;0.00;8.60
2015-04-29;06:00:00;0.00;0.00;0.00;9.11
2015-04-29;07:00:00;0.00;0.00;0.00;9.50
2015-04-29;08:00:00;8.30;0.00;8.30;10.02
2015-04-29;09:00:00;143.28;104.62;38.66;10.80
2015-04-29;10:00:00;120.64;0.96;119.68;11.68
2015-04-29;11:00:00;188.92;16.10;172.82;12.63
2015-04-29;12:00:00;236.50;32.30;204.20;13.59
2015-04-29;13:00:00;254.98;39.32;215.66;13.97
2015-04-29;14:00:00;230.10;29.76;200.34;14.33
2015-04-29;15:00:00;173.56;11.76;161.80;14.20
2015-04-29;16:00:00;126.84;1.34;125.50;14.04
2015-04-29;17:00:00;41.50;2.90;38.60;13.85
2015-04-29;18:00:00;0.00;0.00;0.00;13.84
2015-04-29;19:00:00;0.00;0.00;0.00;13.55
2015-04-29;20:00:00;0.00;0.00;0.00;13.34
2015-04-29;21:00:00;0.00;0.00;0.00;13.04
2015-04-29;22:00:00;0.00;0.00;0.00;12.86
2015-04-29;23:00:00;0.00;0.00;0.00;12.79
2015-04-30;00:00:00;0.00;0.00;0.00;12.52
2015-04-30;01:00:00;0.00;0.00;0.00;12.51
2015-04-30;02:00:00;0.00;0.00;0.00;12.49
2015-04-30;03:00:00;0.00;0.00;0.00;12.30
2015-04-30;04:00:00;0.00;0.00;0.00;12.09
2015-04-30;05:00:00;0.00;0.00;0.00;11.87
2015-04-30;06:00:00;0.00;0.00;0.00;11.88
2015-04-30;07:00:00;0.00;0.00;0.00;11.80
2015-04-30;08:00:00;7.08;0.00;7.08;11.84
2015-04-30;09:00:00;139.94;102.38;37.56;12.06
2015-04-30;10:00:00;283.44;234.78;48.66;12.37
2015-04-30;11:00:00;397.20;342.96;54.24;12.75
2015-04-30;12:00:00;466.92;409.92;57.00;13.07
2015-04-30;13:00:00;232.24;31.26;200.98;13.14
2015-04-30;14:00:00;209.96;23.38;186.58;13.19
2015-04-30;15:00:00;158.76;8.48;150.28;12.77
2015-04-30;16:00:00;128.62;1.62;127.00;12.31
2015-04-30;17:00:00;41.30;2.88;38.42;11.84
2015-04-30;18:00:00;0.00;0.00;0.00;11.22
2015-04-30;19:00:00;0.00;0.00;0.00;10.72
2015-04-30;20:00:00;0.00;0.00;0.00;10.31
2015-04-30;21:00:00;0.00;0.00;0.00;9.79
2015-04-30;22:00:00;0.00;0.00;0.00;9.39
2015-04-30;23:00:00;0.00;0.00;0.00;9.10
2015-05-01;00:00:00;0.00;0.00;0.00;9.72
2015-05-01;01:00:00;0.00;0.00;0.00;9.89
2015-05-01;02:00:00;0.00;0.00;0.00;10.03
2015-05-01;03:00:00;0.00;0.00;0.00;9.99
2015-05-01;04:00:00;0.00;0.00;0.00;9.92
2015-05-01;05:00:00;0.00;0.00;0.00;9.84
2015-05-01;06:00:00;0.00;0.00;0.00;10.17
2015-05-01;07:00:00;0.00;0.00;0.00;10.38
2015-05-01;08:00:00;5.74;0.00;5.74;10.72
2015-05-01;09:00:00;143.64;109.70;33.94;11.09
2015-05-01;10:00:00;290.18;246.74;43.44;11.56
2015-05-01;11:00:00;405.98;358.08;47.90;12.10
2015-05-01;12:00:00;477.08;427.18;49.90;12.82
2015-05-01;13:00:00;495.70;445.20;50.50;12.49
2015-05-01;14:00:00;460.78;411.26;49.52;12.12
2015-05-01;15:00:00;375.64;328.96;46.68;11.46
2015-05-01;16:00:00;116.00;0.60;115.40;10.78
2015-05-01;17:00:00;37.48;3.20;34.28;10.06
2015-05-01;18:00:00;0.00;0.00;0.00;8.76
2015-05-01;19:00:00;0.00;0.00;0.00;7.75
2015-05-01;20:00:00;0.00;0.00;0.00;6.85
2015-05-01;21:00:00;0.00;0.00;0.00;6.27
2015-05-01;22:00:00;0.00;0.00;0.00;5.80
2015-05-01;23:00:00;0.00;0.00;0.00;5.46
2015-05-02;00:00:00;0.00;0.00;0.00;4.68
2015-05-02;01:00:00;0.00;0.00;0.00;5.13
2015-05-02;02:00:00;0.00;0.00;0.00;5.57
2015-05-02;03:00:00;0.00;0.00;0.00;6.03
2015-05-02;04:00:00;0.00;0.00;0.00;6.47
2015-05-02;05:00:00;0.00;0.00;0.00;6.90
2015-05-02;06:00:00;0.00;0.00;0.00;6.94
2015-05-02;07:00:00;0.00;0.00;0.00;7.40
2015-05-02;08:00:00;4.48;0.00;4.48;7.98
2015-05-02;09:00:00;139.48;105.80;33.68;8.95
2015-05-02;10:00:00;284.50;240.80;43.70;10.00
2015-05-02;11:00:00;398.90;350.24;48.66;11.13
2015-05-02;12:00:00;468.68;417.60;51.08;13.13
2015-05-02;13:00:00;284.32;52.64;231.68;13.92
2015-05-02;14:00:00;255.20;40.12;215.08;14.68
2015-05-02;15:00:00;190.40;16.88;173.52;14.27
2015-05-02;16:00:00;127.56;1.72;125.84;13.83
2015-05-02;17:00:00;39.26;3.14;36.12;13.36
2015-05-02;18:00:00;0.00;0.00;0.00;12.83
2015-05-02;19:00:00;0.00;0.00;0.00;12.32
2015-05-02;20:00:00;0.00;0.00;0.00;11.90
2015-05-02;21:00:00;0.00;0.00;0.00;11.65
2015-05-02;22:00:00;0.00;0.00;0.00;11.51
2015-05-02;23:00:00;0.00;0.00;0.00;11.49
2015-05-03;00:00:00;0.00;0.00;0.00;11.84
2015-05-03;01:00:00;0.00;0.00;0.00;11.74
2015-05-03;02:00:00;0.00;0.00;0.00;11.62
2015-05-03;03:00:00;0.00;0.00;0.00;11.42
2015-05-03;04:00:00;0.00;0.00;0.00;11.21
2015-05-03;05:00:00;0.00;0.00;0.00;10.98
2015-05-03;06:00:00;0.00;0.00;0.00;10.09
2015-05-03;07:00:00;0.00;0.00;0.00;9.99
2015-05-03;08:00:00;3.36;0.00;3.36;10.02
2015-05-03;09:00:00;128.72;92.40;36.32;10.12
2015-05-03;10:00:00;118.38;0.52;117.86;10.33
2015-05-03;11:00:00;188.48;15.28;173.20;10.60
2015-05-03;12:00:00;237.28;31.28;206.00;10.81
2015-05-03;13:00:00;260.16;39.86;220.30;10.80
2015-05-03;14:00:00;233.76;29.88;203.88;10.76
2015-05-03;15:00:00;174.08;11.24;162.84;10.37
2015-05-03;16:00:00;228.24;182.48;45.76;9.95
2015-05-03;17:00:00;83.88;54.02;29.86;9.50
2015-05-03;18:00:00;0.00;0.00;0.00;9.04
2015-05-03;19:00:00;0.00;0.00;0.00;8.26
2015-05-03;20:00:00;0.00;0.00;0.00;7.57
2015-05-03;21:00:00;0.00;0.00;0.00;6.99
2015-05-03;22:00:00;0.00;0.00;0.00;6.53
2015-05-03;23:00:00;0.00;0.00;0.00;6.19
2015-05-04;00:00:00;0.00;0.00;0.00;6.92
2015-05-04;01:00:00;0.00;0.00;0.00;7.22
2015-05-04;02:00:00;0.00;0.00;0.00;7.52
2015-05-04;03:00:00;0.00;0.00;0.00;7.87
2015-05-04;04:00:00;0.00;0.00;0.00;8.21
2015-05-04;05:00:00;0.00;0.00;0.00;8.53
2015-05-04;06:00:00;0.00;0.00;0.00;9.03
2015-05-04;07:00:00;0.00;0.00;0.00;9.43
2015-05-04;08:00:00;2.22;0.00;2.22;9.95
2015-05-04;09:00:00;128.54;94.22;34.32;10.61
2015-05-04;10:00:00;91.84;0.00;91.84;11.38
2015-05-04;11:00:00;144.40;6.06;138.34;12.22
2015-05-04;12:00:00;180.74;15.56;165.18;13.01
2015-05-04;13:00:00;191.04;18.80;172.24;13.56
2015-05-04;14:00:00;172.46;13.22;159.24;14.08
2015-05-04;15:00:00;130.02;3.28;126.74;13.53
2015-05-04;16:00:00;231.02;189.40;41.62;12.94
2015-05-04;17:00:00;84.22;56.46;27.76;12.33
2015-05-04;18:00:00;0.00;0.00;0.00;11.78
2015-05-04;19:00:00;0.00;0.00;0.00;11.17
2015-05-04;20:00:00;0.00;0.00;0.00;10.64
2015-05-04;21:00:00;0.00;0.00;0.00;9.83
2015-05-04;22:00:00;0.00;0.00;0.00;9.12
2015-05-04;23:00:00;0.00;0.00;0.00;8.53
2015-05-05;00:00:00;0.00;0.00;0.00;8.27
2015-05-05;01:00:00;0.00;0.00;0.00;8.16
2015-05-05;02:00:00;0.00;0.00;0.00;8.04
2015-05-05;03:00:00;0.00;0.00;0.00;7.99
2015-05-05;04:00:00;0.00;0.00;0.00;7.93
2015-05-05;05:00:00;0.00;0.00;0.00;7.85
2015-05-05;06:00:00;0.00;0.00;0.00;7.97
2015-05-05;07:00:00;0.00;0.00;0.00;8.19
2015-05-05;08:00:00;0.96;0.00;0.96;8.53
2015-05-05;09:00:00;131.54;100.14;31.40;8.95
